Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
PKGJBHXJYDGBET-OKPOJWAQNA-N,CHEMBL241659,1813,A,6.0,chembl20,449578,9606,DRD2,1171,C=1C=CC=C(C1)C(N2CCN(CC2)CCCCNC(=O)C=3SC4=C(C3)C=CC=C4)C5=CC=C(C=C5)Cl
PKJVDKUHFZYEMN-LBOYIXSDNA-N,57400556,1813,A,8.52288,pubchem,634165,9606,DRD2,1171,O(C=1C(N2CCN(CC2)CCCCNC(=O)C3=C4N(N=C3)C=CC(OCCOCC)=C4)=CC=CC1)C
PKONVMZWQJFPLP-LNNLXFCONA-N,CHEMBL1087872,1813,A,8.05,chembl20,630105,9606,DRD2,1171,N1(CCC(CC1)OC2=CC=3NC(CCC3C=C2)=O)CCOC4=CC(=C(C=C4)F)NS(C)(=O)=O
PKOUVYCYGDKEDL-YBFXNURJNA-N,44407298,1813,A,6.17457,pubchem,260206,9606,DRD2,1171,FC(F)(F)C1=NC(=NC(N2CCN(CC2)C/C=C(/CN3C=4C(CCC3=O)=CC=CC4)\C)=C1)C(C)(C)C
PKQSDHHTBMYENT-UHFFFAOYNA-N,CHEMBL210318,1813,A,5.62,chembl20,357152,9606,DRD2,1171,C(C1=CC=C(C=C1)N2C=CC=N2)N3CCN(C=4C=CC=CC4)CC3
PNQNPKIDRYQUHE-SREBMQDQNA-N,62705175,1813,A,6.22185,pubchem,672168,9606,DRD2,1171,OC=1N(C2CCN(CC2)CCCN3C4=NC=CC=C4CCC3=O)C5=C(N1)C=CC=C5
PNRXQZLTVQCRMF-LBOYIXSDNA-N,CHEMBL1774087,1813,A,8.77,chembl20,745646,9606,DRD2,1171,C=1C=CC(=C2C1C=CC=C2F)N3CCN(CC3)CCCCOC=4N=C5C(=CC4)CCC(N5)=O
PNSPSQVGHSAHIY-LVDDXYSHNA-N,CHEMBL19506,24318,A,5.77,chembl20,61430,10116,DRD2,1171,C1(=NC=2C=C(C#CCN3CCC(CC=4C=CC(=CC4)F)CC3)C=CC2N1)O
PNTAECGMYJNBSW-BRYYHOTPNA-N,CHEMBL1945291,1813,A,6.0,chembl20,800672,9606,DRD2,1171,C=1C=C([C@@H](O)CNCCC2=CC=CC(=C2)CN(CC3=CC=CC=C3OC)C)C=4SC(=NC4C1O)O
PNTQCYZWFHYKJG-KCGMWHOMNA-N,CHEMBL1169435,24318,A,8.15,chembl20,62254,10116,DRD2,1171,NC(=O)C=1C=CC=2[C@H](CCN3CCC(=CC3)C4=CNC5=C4C=CC=C5F)OCCC2C1
PNTQCYZWFHYKJG-SZSAOKNDNA-N,CHEMBL1159649,24318,A,7.32,chembl20,62254,10116,DRD2,1171,NC(=O)C=1C=CC=2[C@@H](CCN3CCC(=CC3)C4=CNC5=C4C=CC=C5F)OCCC2C1
PNTQCYZWFHYKJG-XRJCTRHONA-N,CHEMBL83112,24318,A,8.42,chembl20,62254,10116,DRD2,1171,C1(=CNC2=C1C=CC=C2F)C3=CCN(CC3)CCC4C5=C(C=C(C(=O)N)C=C5)CCO4
PNUAYJRARXKVQH-PKSOQXRJNA-N,10473658,1813,A,6.57001,pubchem,243284,9606,DRD2,1171,ClC=1C=CC(C(=O)NCN2CCN(CC2)C=3C(OC)=CC=CC3)=CC1
PNVIFQUVVSDHLW-MPIMZMORNA-N,CHEMBL542310,24318,A,7.59,chembl20,61578,10116,DRD2,1171,C1(=NSC2=C1C=CC=C2)N3CCN(CC3)CCCCNC(=O)C=4C=CC=CC4
PNXAJQBRLDGPQZ-UHFFFAOYNA-N,CHEMBL91542,1813,A,9.38,chembl20,60046,9606,DRD2,1171,C1(=C(C2=CC=CC=C2N1)CCN(CC)C)C3=CC=C(C#N)C=C3
PNYXLKQFWMPYSH-OAHLLOKONA-N,CHEMBL3115576,1813,A,9.79,chembl20,1290727,9606,DRD2,1171,C=1C(=CC2=C(C1)CC[C@@H](O2)CNCC3=C(C=CC=C3)I)O
PNZJHNPWNQIJPQ-LJQANCHMNA-N,CHEMBL2397381,1813,A,7.31,chembl20,966652,9606,DRD2,1171,[C@@H]12C=3C(=C(C=CC3CCN1C)CC4=CC=CC=C4)C=5C(C2)=CC=C(O)C5O
PUHPHTLOURQFMV-YPVXKFLCNA-N,CHEMBL1276560,1813,A,9.04,chembl20,685575,9606,DRD2,1171,C1(=C(C(C(NC[C@H]2N(CCC2)CC)=O)=C(OC)C(=C1)O)Cl)CC
PULGLQOWTRCVQB-PKRZOPRNNA-N,CHEMBL2165131,1813,A,6.95,chembl20,859682,9606,DRD2,1171,O(C=1C=CC2=C(C1)NC(CC2)=O)C=3C=CC=C(CN4CCN(CC4)C5=CC=CC(=C5Cl)Cl)C3
PUQPKVFFZKBJLD-UHFFFAOYNA-N,CHEMBL136630,24318,A,8.3,chembl20,61763,10116,DRD2,1171,C1=2C(N3CC(C)(C)N(CC3)C)CC(C1=CC=C(C2)Cl)C4=CC=C(C=C4)F
PUSGNVOFKAPWQM-OAHLLOKONA-N,CHEMBL2111782,24318,A,7.72,chembl20,62710,10116,DRD2,1171,C1=2N(C[C@@H](N3CCN(CC3)C)C=4C(S1)=CC=CC4)C=CC2
PUSGNVOFKAPWQM-UHFFFAOYNA-N,CHEMBL333246,24318,A,7.15,chembl20,62400,10116,DRD2,1171,C1=2N(CC(N3CCN(CC3)C)C=4C(S1)=CC=CC4)C=CC2
PUSXGQHPVKPISP-JXMROGBWNA-N,45261353,24318,A,5.57187,pubchem,61405,10116,DRD2,1171,O(C1=CC=C(C2CCN(CC2)C/C=C/C3=CC=CC=C3)C=C1)C4=CC=CC=C4
PUTIADDALKYHRM-LJQANCHMNA-N,CHEMBL65641,1813,A,5.97,chembl20,61617,9606,DRD2,1171,C1(=NC(CNCC[C@H]2CN(CC3=CC=CC=C3)CC2)=CO1)C=4C(=CC=C(C4)Br)OC
PUTIADDALKYHRM-UHFFFAOYNA-N,CHEMBL2111527,1813,A,6.51,chembl20,61815,9606,DRD2,1171,C1(=NC(CNCCC2CN(CC3=CC=CC=C3)CC2)=CO1)C=4C(=CC=C(C4)Br)OC
PQZAXDIYQMDNRT-UHFFFAOYNA-N,CHEMBL118288,24318,A,5.44,chembl20,62563,10116,DRD2,1171,C12=C(NC=3C1=CC=CC3)CC4N(C2CC4)CC5=CC=CC=C5
PQZVZHFVFJNYNL-DGCLKSJQNA-N,CHEMBL607438,24318,A,5.53,chembl20,166181,10116,DRD2,1171,C=12[C@@H]3[C@H](N(CCC)CCO3)COC1C(O)=CC=C2
PRDAXZPQPYWOJJ-VJSLDGLSNA-N,44415837,1813,A,6.00087,pubchem,270276,9606,DRD2,1171,ClC1=CC=2N=C(N3CCN(CC3)C(C)C)C4=C(N(NC(=O)C5=C(Cl)C=CC=C5)C2C=C1)C=CC=C4
PRHSRDIAYZVCFD-GPQMBLKYNA-N,CHEMBL102490,1813,A,8.05,chembl20,58458,9606,DRD2,1171,S(=NC1=CC(OCCNCC=2SC=CC2)=CC=C1Cl)(O)(=O)C
PRHSRDIAYZVCFD-GPQMBLKYNA-N,CHEMBL102490,24318,A,8.59,chembl20,58479,10116,DRD2,1171,S(=NC1=CC(OCCNCC=2SC=CC2)=CC=C1Cl)(O)(=O)C
PRJNFNOLHGROQO-UHFFFAOYNA-N,CHEMBL23537,1813,A,6.29,chembl20,60057,9606,DRD2,1171,N1(C(=CC=N1)C2=CC=CC=C2)C3CCN(CC3)CC4=CC=CC=C4
PIQKJCGMILEGLT-BRYYHOTPNA-N,CHEMBL1944693,1813,A,6.1,chembl20,800672,9606,DRD2,1171,C=1C=C([C@@H](O)CNCCC2=CC=CC(=C2)CNCCC3=CC=CC=C3OC)C=4SC(=NC4C1O)O
PITWYMITJRIVTR-HXTKINSTNA-N,CHEMBL2386616,1813,A,6.82,chembl20,962764,9606,DRD2,1171,C1=CC(=C(C=C1)OC)N2CCN(CCC2)CCCCNC(C=3C=CC(=CC3)CCO)=O
PIXTXCJJBIOUSC-MEMLXQNLNA-N,CHEMBL165047,1813,A,8.32,chembl20,60370,9606,DRD2,1171,C=1(N([C@H]2CC[C@@H](CC2)CCN3CCN(CC3)C4=CC=CC=C4)C)N=CC=CN1
PIZBNICYWZOACA-IKOKTGOENA-N,CHEMBL119443,1813,A,6.74,chembl20,774751,9606,DRD2,1171,C1=2C(N(C[C@@H](C1)C(N[C@H](CO)C)=O)C)=CC3=CNC4=C3C2C=CC4
PIZNIEUZHRJIAB-PKRZOPRNNA-N,CHEMBL2059315,1813,A,5.87,chembl20,829291,9606,DRD2,1171,C1C(N2C=3C(N=C2O)=CN=CC3)CCN(CCCN4C(=O)COC5=C4C=CC=C5)C1
PIZUPLOSIUAOMH-UHFFFAOYNA-N,CHEMBL3287396,1813,A,8.64,chembl20,1364910,9606,DRD2,1171,C(O)C1=NN2C=CC(=CC2=C1)OCCCCN3CCN(CC3)C=4C(=C(C=CC4)Cl)Cl
PIZXFQUYIGDMKJ-UHFFFAOYNA-N,CHEMBL8644,24318,A,7.83,chembl20,61434,10116,DRD2,1171,N1(C=2C(OC)=CC=CC2)CCN(CC1)CCCC=3C=4C(=CC=CC4)CCC3
PJBGKTDMNYSFJA-LNNLXFCONA-N,CHEMBL556788,24318,A,7.89,chembl20,61578,10116,DRD2,1171,C1(=NSC2=C1C=CC=C2)N3CCN(CC3)CCCCNC(C=4C(=C(F)C=CC4)N)=O
PSNSPLFQISPDFU-WOJBJXKFNA-N,CHEMBL321040,24318,A,6.68,chembl20,58561,10116,DRD2,1171,[C@@H]12C3=C(C=CC(=C3)O)CC[C@H]1N(CCC)CC4=C2C=CC=C4
PSODDODKEIFPDE-ZHLVXTBQNA-N,13823137,24318,A,5.66354,pubchem,64442,10116,DRD2,1171,S1C=C(N=C1N)C=2CN(CCCCCCC)CCC2
PSRASBIMNWAVNL-UKILVPOCNA-N,CHEMBL600998,1813,A,7.59,chembl20,609556,9606,DRD2,1171,C=1(Cl)C(O)=CC2=C(CCN(C)[C@@H]3[C@@H]2C4=C(CC3)C=CC(=C4)CN5CCCCC5)C1
PSULVKVPLZZSRC-NSJMMFDCNA-N,CHEMBL377756,1813,A,7.04,chembl20,391332,9606,DRD2,1171,C=1C=C2C(=CC1Cl)N=C(N3CCN(CC3)C)C=4C(N2NC(C=5C(=CC=CC5N)C(F)(F)F)=O)=CC=CC4
PSUTWQVIWPOWAT-UHFFFAOYNA-N,CHEMBL434407,24318,A,9.12,chembl20,62888,10116,DRD2,1171,N1C(=CC=2C1=CC=CC2OCCN(CC3=CC=CC=C3)C)O
PSUZWXPLCPNBMO-HPHMPNDVNA-N,CHEMBL2326479,1813,A,7.04,chembl20,939641,9606,DRD2,1171,C=1C2=C(C=C3C1CCN(CC3)CC4=CC=C(C=C4)OC)SC(=N2)N
PSWUORNVMIRUSW-MPIMZMORNA-N,44323763,24318,A,9.29243,pubchem,64935,10116,DRD2,1171,FC(F)(F)C=1NC=2C(N1)=C(N3CCN(CC3)CC4=CC=CC=C4)C=CC2
PSWUORNVMIRUSW-MPIMZMORNA-N,CHEMBL88289,1813,A,8.39,chembl20,60225,9606,DRD2,1171,N1=C(NC=2C1=C(N3CCN(CC3)CC=4C=CC=CC4)C=CC2)C(F)(F)F
PSYJSPSKWQDAMM-UHFFFAOYNA-N,CHEMBL1161095,24318,A,6.78,chembl20,62394,10116,DRD2,1171,N1(C(=O)CCCCC1)CC=2OC(CN3CCN(CC3)C4=C(OC)C=CC=C4)=CC2
PTBHTCKFKFQPHA-UHFFFAOYNA-N,CHEMBL349112,24318,A,6.8,chembl20,58532,10116,DRD2,1171,N1(C(SC2(C1=O)CCCC2)=O)CCCCN3CCN(CC3)C4=NC=CC=C4Cl
PTCABQYHORAOLY-UHFFFAOYNA-N,57396420,24318,A,7.22185,pubchem,646446,10116,DRD2,1171,ClC1=CC=C(N2CCN(CCC3CCN(S(=O)(=O)C4=C5C(=CN=C4)C=CC=C5)CC3)CC2)C=C1
PAFOMDPWWHFCGE-LLVKDONJNA-N,CHEMBL139345,1813,A,6.78,chembl20,60222,9606,DRD2,1171,C1=2C(C[C@@H](CC1)NCCC)=CC=CC2F
PAHAVOZGHBZJNZ-UHFFFAOYNA-N,CHEMBL83915,24318,A,6.4,chembl20,62235,10116,DRD2,1171,C12=CC(OC)=C(C=C1CCOC2CCN3CCN(CC3)C4=CC=C(C=C4)F)OC
PAIJZQABGSYWKN-UHFFFAOYNA-N,CHEMBL1926760,24318,A,6.39,chembl20,793387,10116,DRD2,1171,C1=CC=CC=2OC(CCC21)CNCCCCCCCCN3C(CSC3=O)=O
PALDCHIOOFOOFB-UHFFFAOYNA-N,CHEMBL38323,24318,A,5.44,chembl20,62091,10116,DRD2,1171,C1(=CC(=O)C=2C(O1)=CC=C(OCCCCCCN(CC)CC)C2)C3=CC=CC=C3
PAMJGKFHXJWILY-UHFFFAOYNA-N,CHEMBL542573,1813,A,5.66,chembl20,60221,9606,DRD2,1171,C1(=NOC(=C1)CCCCN2CCN(CC2)C=3C=CC=CC3)C=4C(=CC(=CC4)OC)OC
PANBMHHKBRMYAL-LELJVTLKNA-N,CHEMBL13856,24318,A,7.77,chembl20,62094,10116,DRD2,1171,C12=C(NC(N(C1=O)CCN3CCN(CC3)C4=C(OC)C=CC=C4)=O)SC=C2C=5C=C(C)C=CC5
PANOZSYKUFDHOX-HXTKINSTNA-N,CHEMBL2165123,1813,A,8.0,chembl20,859679,9606,DRD2,1171,C1N(CCN(C1)CCCCOC=2C=CC3=C(C2)NC(CC3)=O)C4=CC=CC(=C4)OCC
PANSEUSOFQCKJJ-UHFFFAOYNA-N,10714387,24318,A,7.63264,pubchem,63826,10116,DRD2,1171,FC1=CC2=C(OCCC2=O)C(OCCNCCCCC=3C=CC(O)=CC3)=C1
PAOQGQGDDFSBTF-UHFFFAOYNA-N,CHEMBL322760,1813,A,6.15,chembl20,59153,9606,DRD2,1171,C1=2C(N(=O)=O)=CC=C(C1=NON2)NC=3C=CC(C4C5=C(C=C(C(=C5)O)Br)CCN(C4)C)=CC3
PAPJLFSOPBIPIF-COYMEVDLNA-N,11375068,1813,A,7.2636,pubchem,238349,9606,DRD2,1171,ClC1=C(N2CCN(CC2)C/C=C/CNC(=O)C=3C=CC(=CC3)C4=CC=CN=C4)C=CC=C1Cl
PASKDVYJTCOFHQ-QZTJIDSGNA-N,CHEMBL319927,1813,A,6.74,chembl20,60218,9606,DRD2,1171,N1(C(CN2CCN(CC2)CC3=CC=C(C=C3)Cl)=O)C4=C(C=CC=C4)[C@@H]([C@H]1C)C
PASKDVYJTCOFHQ-ZWKOTPCHNA-N,CHEMBL326670,1813,A,6.92,chembl20,60218,9606,DRD2,1171,N1(C(CN2CCN(CC2)CC3=CC=C(C=C3)Cl)=O)C4=C(C=CC=C4)[C@H]([C@H]1C)C
PAUMQFJGPJRGAD-UHFFFAOYNA-N,CHEMBL131721,24318,A,6.81,chembl20,58683,10116,DRD2,1171,C1(=NSC=2C1=CC=CC2)N3CCN(CC3)CCCCN4C(C5(CCCC5)SC4C)=O
PAUUPYPPPJQSIG-UHFFFAOYNA-N,44431546,1813,A,8.61979,pubchem,296253,9606,DRD2,1171,S(=O)(=O)(NC1CCC(N2CCN(CC2)C=3C(OC(C)C)=CC=CC3)CC1)C=4C(=CC=CC4)C#N
PAUUPYPPPJQSIG-YHBQERECNA-N,CHEMBL234680,1813,A,8.62,chembl20,444279,9606,DRD2,1171,C1CN([C@@H]2CC[C@H](CC2)NS(C3=C(C=CC=C3)C#N)(=O)=O)CCN1C=4C=CC=CC4OC(C)C
PAUUPYPPPJQSIG-ZRZAMGCNNA-N,CHEMBL234679,1813,A,7.26,chembl20,444279,9606,DRD2,1171,C1CN([C@@H]2CC[C@@H](CC2)NS(C3=C(C=CC=C3)C#N)(=O)=O)CCN1C=4C=CC=CC4OC(C)C
PAUUVJVIWWLQGB-YOEHRIQHNA-N,CHEMBL40667,24318,A,6.82,chembl20,61448,10116,DRD2,1171,C12=C(C=C(S1)CCC)CN[C@@H]3[C@@H]2C=4C(=CC(=C(C4)O)O)CC3
QBCMSAVCLXLVLP-KJVXMZGHNA-N,CHEMBL169222,1813,A,7.24,chembl20,61812,9606,DRD2,1171,C1(C(NC[C@H]2CN(CC=3C=CC=CC3)CC2)=O)=C(C=C(C(=C1)Cl)NC)OC
QBCMSAVCLXLVLP-RMNCOEOXNA-N,CHEMBL166587,1813,A,7.07,chembl20,61812,9606,DRD2,1171,C1(C(NC[C@@H]2CN(CC=3C=CC=CC3)CC2)=O)=C(C=C(C(=C1)Cl)NC)OC
QBDQCABBBJIVGT-DOMZBBRYNA-N,CHEMBL554571,24318,A,5.99,chembl20,61448,10116,DRD2,1171,C1=2[C@H]3C=4C(CN[C@@H]3CCC1=CC(=C(C2)O)O)=CSC4
QBEQOIRJXCLYNQ-UHFFFAOYNA-N,CHEMBL540066,13489,A,5.33,chembl20,58198,10090,DRD2,1171,N1(CC2CC2)CCC(COC3=NC=CC=C3)CC1
QBKUPBPJZQRXGW-UHFFFAOYNA-N,9940262,24318,A,8.92082,pubchem,61453,10116,DRD2,1171,S1C2=C(N(CCN3CCC(CC3)C(=O)C=4C=CC(F)=CC4)C1=O)C=CC(CCCCN5CCN(CC5)C=6C(OC)=CC=CC6)=C2
QBLFVLVMLBAUAE-FFLKVTLYNA-N,CHEMBL1806868,1813,A,6.06,chembl20,758558,9606,DRD2,1171,C=1C=C2CCN([C@@H]3CC4=C(C(=CC=C4)OC(=O)NC(C)(C)C)C(=C32)C1)CCC
QBLFVLVMLBAUAE-LNNLXFCONA-N,CHEMBL1806867,1813,A,5.55,chembl20,758558,9606,DRD2,1171,C=1C=C2CCN(C3CC4=C(C(=CC=C4)OC(=O)NC(C)(C)C)C(=C32)C1)CCC
QBMLPMWWISTVQZ-LBOYIXSDNA-N,57377245,1813,A,6.8521,pubchem,624496,9606,DRD2,1171,S1(=O)C2=C(N(CC)C(=O)C3=C1C=CC=C3)C=C(C=C2)C(=O)NCC4=CC=C(C=C4)C(F)(F)F
QBNAZFPOIWIARB-UHFFFAOYNA-N,CHEMBL135137,24318,A,9.05,chembl20,62884,10116,DRD2,1171,C1=2OC(CNCC3CCCCC3)CCC1=CC=C(C2)O
QBNVFACVZPZVHG-UHFFFAOYNA-N,CHEMBL60840,24318,A,7.52,chembl20,62888,10116,DRD2,1171,C=1(C2=C(C(Cl)=CC=C2OCCNCC=3C=CC=CC3)NC1)C(C(F)(F)F)=O
QLEDKIKIXCMTCN-UHFFFAOYNA-N,CHEMBL542029,1813,A,7.36,chembl20,61474,9606,DRD2,1171,C1(=CC2=C(CC3=C1C=CC=C3)C=CC=C2)C4=CCN(CC4)CC
QLEPGKIQCRBVIL-UHFFFAOYNA-N,CHEMBL150162,24318,A,6.89,chembl20,62567,10116,DRD2,1171,C12(C(N(CCC)CN1C)=O)CCN(CC2)CCCC(C=3C=CC(=CC3)F)=O
QLHZFCCQMNROCJ-UHFFFAOYNA-N,CHEMBL477446,1813,A,5.1,chembl20,563769,9606,DRD2,1171,C1=CC2=C(CCCN(C2=O)CCCN3CCN(CC3)C4=CC=CC(=C4)C(F)(F)F)C=C1
QLJKVRVRUHCBTI-UHFFFAOYNA-N,CHEMBL135242,24318,A,8.96,chembl20,62884,10116,DRD2,1171,C1=2OC(CNCC3=C4C(=CC=C3)C=CC=C4)CCC1=CC=C(C2)O
QLJOSZATCBCBDR-DFKUFRTHNA-N,CHEMBL291143,1813,A,5.81,chembl20,60065,9606,DRD2,1171,O1[C@H](C23CC4CC(C2)CC(C3)C4)CC5=C([C@@H]1CN)C=CC(O)=C5O
QLJOSZATCBCBDR-DFKUFRTHNA-N,CHEMBL291143,24318,A,5.74,chembl20,61448,10116,DRD2,1171,O1[C@H](C23CC4CC(C2)CC(C3)C4)CC5=C([C@@H]1CN)C=CC(O)=C5O
QLJOSZATCBCBDR-UAKDSABFNA-N,CHEMBL313530,24318,A,5.89,chembl20,62257,10116,DRD2,1171,C12(C3O[C@@H](CN)C=4C(C3)=C(C(=CC4)O)O)C[C@@H]5C[C@H](C1)C[C@H](C2)C5
QLLKZBYEHJGRHK-MEMLXQNLNA-N,CHEMBL228607,1813,A,7.06,chembl20,450225,9606,DRD2,1171,C1=CC=C(C2CCN(CC2)[C@@H]3CC[C@H](CC3)NS(C4=CC(=C(C=C4)OC)OC)(=O)=O)C(OCC(F)F)=C1
QLLKZBYEHJGRHK-OYRHEFFENA-N,CHEMBL387833,1813,A,6.64,chembl20,450225,9606,DRD2,1171,C1=CC=C(C2CCN(CC2)[C@@H]3CC[C@@H](CC3)NS(C4=CC(=C(C=C4)OC)OC)(=O)=O)C(OCC(F)F)=C1
QLLKZBYEHJGRHK-UHFFFAOYNA-N,11857862,1813,A,7.05552,pubchem,302199,9606,DRD2,1171,S(=O)(=O)(NC1CCC(N2CCC(CC2)C=3C(OCC(F)F)=CC=CC3)CC1)C4=CC(OC)=C(OC)C=C4
QLMIVFXMQPUHKG-UHFFFAOYNA-N,57398352,1813,A,5.32303,pubchem,640303,9606,DRD2,1171,S(CCCN1CCN(CC1)C2=CC=C(C=C2)C(F)(F)F)C3=CC=C(F)C=C3
QLNBXWPJNSJICB-MRXNPFEDNA-N,14728694,24318,A,7.01055,pubchem,61403,10116,DRD2,1171,FC1=CC2=C3[C@H](N(CC2)CCC)CC4=C(C3=C1)C=5OCOC5C=C4
QLOCSQXNJJSRQH-UHFFFAOYNA-N,CHEMBL1079462,1813,A,6.5,chembl20,622007,9606,DRD2,1171,C1C2(C3=CC=C(C=C3)F)C(CN1CCCSC4=NN=C(N4C)C5=C(N=CO5)C)C2
QLOFPPKCJSHBIO-UHFFFAOYNA-N,CHEMBL211026,1813,A,6.07,chembl20,357152,9606,DRD2,1171,N1(CCN(CC1)CC=2N=NN(C2)C=3C=CC=CC3)C=4C=CC=CC4
QQARGOMNAXCOKN-UHFFFAOYNA-N,CHEMBL194953,1813,A,7.8,chembl20,320893,9606,DRD2,1171,N1(C(=O)C=2C=CC=CC2)C=3C(=CC=CC3CCN4CCN(C5=NSC6=C5C=CC=C6)CC4)C(CC1)C
QQGJOZLAJLPARG-VJSLDGLSNA-N,CHEMBL1086756,1813,A,5.43,chembl20,617090,9606,DRD2,1171,C=1C=C(C=CC1)C2=CC(=C(N2CCC)C)C(NCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl)=O
QQJHRQZZCNYDMX-AMWODZKLNA-N,CHEMBL65280,24318,A,6.69,chembl20,910811,10116,DRD2,1171,[C@@H]12C3=C(C=CC(C#N)=C3)OC[C@H]1CN(C2)CCCCNC(C=4C=CC(=CC4)C5=CC=CC=C5)=O
QQKKMLCPOLDCOH-OXQOHEQNNA-N,CHEMBL1202223,1813,A,7.25,chembl20,59915,9606,DRD2,1171,FC1=CC=C(C=C1)[C@H]2C[C@@H]2CN3CCN(CC3)C4=CC=CC(Cl)=C4
QQLXEKRGAGDWBA-UHFFFAOYNA-N,CHEMBL115582,24318,A,5.65,chembl20,62563,10116,DRD2,1171,C12=C(NC=3C1=CC=CC3)CC4N(C2CC4)CCCCC5=NC=CS5
QQMNSBRRJCWJNN-UHFFFAOYNA-N,60165545,1813,A,5.53298,pubchem,663605,9606,DRD2,1171,S1C(=NC=2C1=CC=CC2)C(=O)CCCCN3CC=4C(C3)=CC=CC4
PZIGTEKDSRHYIT-UHFFFAOYNA-N,CHEMBL73589,1813,A,7.64,chembl20,59916,9606,DRD2,1171,S(C(F)(F)F)(OC=1C=C2C(=NC3=CC=CC=C3SC2=CC1)N4CCN(CC4)C)(=O)=O
PZIGTEKDSRHYIT-UHFFFAOYNA-N,CHEMBL73589,24318,A,7.49,chembl20,61418,10116,DRD2,1171,S(C(F)(F)F)(OC=1C=C2C(=NC3=CC=CC=C3SC2=CC1)N4CCN(CC4)C)(=O)=O
PZJGVCFSNKRINT-QGZVFWFLNA-N,13922231,1813,A,6.08302,pubchem,64307,9606,DRD2,1171,O(C=1C=2C=3C=4[C@H](N(CCC4C=CC3)CCC)CC2C=CC1)C
PZKFEDNPDKFAPL-LBOYIXSDNA-N,21073716,1813,A,8.22185,pubchem,595495,9606,DRD2,1171,FC=1C2=C(C(N3CCN(CC3)CCCCOC=4N=C5NC(=O)CCC5=CC4)=CC=C2)C=CC1
PZOVIFGFKIPBAC-UHFFFAOYNA-N,CHEMBL245764,1813,A,8.77,chembl20,453885,9606,DRD2,1171,N1(C=2C=CC(=CC2C3=C1CC4=C(CCN(C)CC3)C=CC=C4)OC)C
PZPVLBXASPDCHR-UHFFFAOYNA-N,CHEMBL480434,1813,A,6.6,chembl20,948572,9606,DRD2,1171,C1N(CCN(C1)CCC)C2=CC(=CC=C2)C#N
PZTCPGDPJLEQHE-UHFFFAOYNA-N,CHEMBL1161071,24318,A,7.48,chembl20,62394,10116,DRD2,1171,C=1(C(N2CCCCC2)=O)SC(CN3CCN(CC3)C=4C(OC(C)C)=CC=CC4)=CC1
PZTFOAIQGVVNAX-LQFNOIFHNA-N,CHEMBL27254,1813,A,6.84,chembl20,60074,9606,DRD2,1171,N1(C2=C(OC)C=CC=C2)CCN(CC1)CCCCNC(C=3C=CC(=CC3)I)=O
PZVTYIIWLUKKIK-AZGAKELHNA-N,CHEMBL603872,1813,A,6.26,chembl20,609909,9606,DRD2,1171,C=1(Cl)C(=CC=2[C@@H]3[C@H](CCC4=C3C=CC=C4C5=CC=C(C=C5)OC)N(C)CCC2C1)O
PZWHEQIOEMDZEH-LQFNOIFHNA-N,CHEMBL126258,1813,A,7.71,chembl20,60074,9606,DRD2,1171,N1(C2=C(OC)C=CC=C2)CCN(CC1)CCCCNC(C=3C=CC(=CC3)Cl)=O
PZWPPSAANHYITK-UHFFFAOYNA-N,CHEMBL41830,24318,A,5.26,chembl20,62573,10116,DRD2,1171,C1(C2(CCC3=C1C=CC=C3)CCN(CC2)CC4=CC=CC=C4)=O
PZWPPSAANHYITK-UHFFFAOYNA-N,CHEMBL554874,1813,A,5.46,chembl20,59887,9606,DRD2,1171,C1(C2(CCC3=C1C=CC=C3)CCN(CC=4C=CC=CC4)CC2)=O
QCVDHRLSVUSYNT-UHFFFAOYNA-N,CHEMBL145867,24318,A,6.03,chembl20,1280656,10116,DRD2,1171,C1N(C2=NC=CC=C2)CCN(C1)CCCC3=CC=CC=C3
QCXHSUNSZGYUFF-UHFFFAOYNA-N,CHEMBL246849,1813,A,6.9,chembl20,453340,9606,DRD2,1171,C1=CC=C2NC=C(C2=C1)CN3CCC(CC3)(C4=CC=C(C=C4)F)O
QHTFQZNDPJWDIE-PKSOQXRJNA-N,10981761,1813,A,6.91009,pubchem,62766,9606,DRD2,1171,S1N=C2C=C(CN3CCC4(N(CNC4=O)C5=CC=CC=C5)CC3)C=CC2=N1
QHTTYYWWULUJBN-UHFFFAOYNA-N,10643780,1813,A,5.85387,pubchem,64666,9606,DRD2,1171,ClC=1C=C(N2CCN(CC2)CC=3NC4=C(C3)C=CC(=C4)C#N)C=CC1Cl
QHVDRXNWAMTCNP-UHFFFAOYNA-N,71449644,1813,A,7.22185,pubchem,694797,9606,DRD2,1171,S(=O)(=O)(NC1CN(CC1)CCOC=2C=3CCCCC3C=CC2)C4=C(F)C=CC(F)=C4
QHYONRIMRKDWFG-SREBMQDQNA-N,CHEMBL126948,1813,A,7.2,chembl20,60074,9606,DRD2,1171,N1(C2=C(OC)C=CC=C2)CCN(CC1)CCCCNC(C=3C=CC(C(=O)C=4C=CC=CC4)=CC3)=O
